,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,metadata,text_content
1624,9430,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Lee Cooper Men Nnado Black Formal Shoes,"{'id': '9430', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Formal Shoes', 'baseColour': 'Black', 'season': 'Fall', 'year': '2011.0', 'usage': 'Formal', 'productDisplayName': 'Lee Cooper Men Nnado Black Formal Shoes'}",Men :: Footwear :: Shoes :: Formal Shoes :: Black :: Fall :: 2011.0 :: Formal :: Lee Cooper Men Nnado Black Formal Shoes
1625,17813,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Lee Cooper Men  Brown Casual Shoe,"{'id': '17813', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Brown', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Lee Cooper Men  Brown Casual Shoe'}",Men :: Footwear :: Shoes :: Casual Shoes :: Brown :: Fall :: 2011.0 :: Casual :: Lee Cooper Men  Brown Casual Shoe
1626,48717,Women,Accessories,Jewellery,Earrings,Silver,Summer,2012.0,Casual,Lucera Women Silver Earrings,"{'id': '48717', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Jewellery', 'articleType': 'Earrings', 'baseColour': 'Silver', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Lucera Women Silver Earrings'}",Women :: Accessories :: Jewellery :: Earrings :: Silver :: Summer :: 2012.0 :: Casual :: Lucera Women Silver Earrings
1627,6478,Men,Apparel,Topwear,Jackets,Grey,Summer,2011.0,Casual,ADIDAS Men Top Grey Jacket,"{'id': '6478', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Jackets', 'baseColour': 'Grey', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'ADIDAS Men Top Grey Jacket'}",Men :: Apparel :: Topwear :: Jackets :: Grey :: Summer :: 2011.0 :: Casual :: ADIDAS Men Top Grey Jacket
1628,19989,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Women Printed White T-shirt,"{'id': '19989', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'White', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'United Colors of Benetton Women Printed White T-shirt'}",Women :: Apparel :: Topwear :: Tshirts :: White :: Fall :: 2011.0 :: Casual :: United Colors of Benetton Women Printed White T-shirt
1629,3936,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Jealous 21 Women's Black Miss T-shirt,"{'id': '3936', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Black', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': ""Jealous 21 Women's Black Miss T-shirt""}",Women :: Apparel :: Topwear :: Tshirts :: Black :: Summer :: 2011.0 :: Casual :: Jealous 21 Women's Black Miss T-shirt
1630,15778,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Facit Men Mid- Rise BF Grey Briefs,"{'id': '15778', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Innerwear', 'articleType': 'Briefs', 'baseColour': 'Grey', 'season': 'Summer', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Facit Men Mid- Rise BF Grey Briefs'}",Men :: Apparel :: Innerwear :: Briefs :: Grey :: Summer :: 2016.0 :: Casual :: Facit Men Mid- Rise BF Grey Briefs
1631,59457,Women,Accessories,Jewellery,Ring,Silver,Summer,2015.0,Casual,Lucera Silver Ring,"{'id': '59457', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Jewellery', 'articleType': 'Ring', 'baseColour': 'Silver', 'season': 'Summer', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Lucera Silver Ring'}",Women :: Accessories :: Jewellery :: Ring :: Silver :: Summer :: 2015.0 :: Casual :: Lucera Silver Ring
1632,45008,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Maxima Men Digital Multifunction Watch,"{'id': '45008', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Watches', 'articleType': 'Watches', 'baseColour': 'Steel', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Maxima Men Digital Multifunction Watch'}",Men :: Accessories :: Watches :: Watches :: Steel :: Winter :: 2016.0 :: Casual :: Maxima Men Digital Multifunction Watch
1633,37428,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Murcia Women Red Handbag,"{'id': '37428', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Handbags', 'baseColour': 'Red', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Murcia Women Red Handbag'}",Women :: Accessories :: Bags :: Handbags :: Red :: Summer :: 2012.0 :: Casual :: Murcia Women Red Handbag
1634,52883,Women,Apparel,Saree,Sarees,Blue,Fall,2012.0,Ethnic,FNF Printed Blue Sari,"{'id': '52883', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Saree', 'articleType': 'Sarees', 'baseColour': 'Blue', 'season': 'Fall', 'year': '2012.0', 'usage': 'Ethnic', 'productDisplayName': 'FNF Printed Blue Sari'}",Women :: Apparel :: Saree :: Sarees :: Blue :: Fall :: 2012.0 :: Ethnic :: FNF Printed Blue Sari
1635,45834,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Vishudh Women Red Kurta,"{'id': '45834', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Kurtas', 'baseColour': 'Red', 'season': 'Summer', 'year': '2012.0', 'usage': 'Ethnic', 'productDisplayName': 'Vishudh Women Red Kurta'}",Women :: Apparel :: Topwear :: Kurtas :: Red :: Summer :: 2012.0 :: Ethnic :: Vishudh Women Red Kurta
1636,33088,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Flats,"{'id': '33088', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Heels', 'baseColour': 'Gold', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Catwalk Women Gold Flats'}",Women :: Footwear :: Shoes :: Heels :: Gold :: Winter :: 2015.0 :: Casual :: Catwalk Women Gold Flats
1637,38460,Women,Accessories,Bags,Mobile Pouch,Green,Summer,2012.0,Casual,Baggit Women Green Pinto Checksy Mobile Pouch,"{'id': '38460', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Mobile Pouch', 'baseColour': 'Green', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Baggit Women Green Pinto Checksy Mobile Pouch'}",Women :: Accessories :: Bags :: Mobile Pouch :: Green :: Summer :: 2012.0 :: Casual :: Baggit Women Green Pinto Checksy Mobile Pouch
1638,12139,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,Aurelia Women Solid Purple Kurtas,"{'id': '12139', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Kurtas', 'baseColour': 'Purple', 'season': 'Fall', 'year': '2011.0', 'usage': 'Ethnic', 'productDisplayName': 'Aurelia Women Solid Purple Kurtas'}",Women :: Apparel :: Topwear :: Kurtas :: Purple :: Fall :: 2011.0 :: Ethnic :: Aurelia Women Solid Purple Kurtas
1639,42649,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Alma Women Black Kurta,"{'id': '42649', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Kurtas', 'baseColour': 'Black', 'season': 'Summer', 'year': '2012.0', 'usage': 'Ethnic', 'productDisplayName': 'Alma Women Black Kurta'}",Women :: Apparel :: Topwear :: Kurtas :: Black :: Summer :: 2012.0 :: Ethnic :: Alma Women Black Kurta
1640,8186,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Locomotive Men Check Lai Grey Shirts,"{'id': '8186', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Shirts', 'baseColour': 'Grey', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Locomotive Men Check Lai Grey Shirts'}",Men :: Apparel :: Topwear :: Shirts :: Grey :: Summer :: 2011.0 :: Casual :: Locomotive Men Check Lai Grey Shirts
1641,9054,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Women Duramo 3 White Sports Shoes,"{'id': '9054', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Sports Shoes', 'baseColour': 'White', 'season': 'Fall', 'year': '2011.0', 'usage': 'Sports', 'productDisplayName': 'ADIDAS Women Duramo 3 White Sports Shoes'}",Women :: Footwear :: Shoes :: Sports Shoes :: White :: Fall :: 2011.0 :: Sports :: ADIDAS Women Duramo 3 White Sports Shoes
1642,30269,Men,Accessories,Eyewear,Sunglasses,Brown,Summer,2017.0,Casual,Speedo Men Sheet Sunglasses,"{'id': '30269', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Eyewear', 'articleType': 'Sunglasses', 'baseColour': 'Brown', 'season': 'Summer', 'year': '2017.0', 'usage': 'Casual', 'productDisplayName': 'Speedo Men Sheet Sunglasses'}",Men :: Accessories :: Eyewear :: Sunglasses :: Brown :: Summer :: 2017.0 :: Casual :: Speedo Men Sheet Sunglasses
1643,48373,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,French Connection Men White & Purple Check Shirt,"{'id': '48373', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Shirts', 'baseColour': 'White', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'French Connection Men White & Purple Check Shirt'}",Men :: Apparel :: Topwear :: Shirts :: White :: Summer :: 2012.0 :: Casual :: French Connection Men White & Purple Check Shirt
1644,18403,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Skechers Men Tone-Ups Black Shoe,"{'id': '18403', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Black', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Skechers Men Tone-Ups Black Shoe'}",Men :: Footwear :: Shoes :: Casual Shoes :: Black :: Fall :: 2011.0 :: Casual :: Skechers Men Tone-Ups Black Shoe
1645,6820,Women,Footwear,Flip Flops,Flip Flops,Green,Summer,2011.0,Casual,Timberland Women's Estela Umbrella Green Flip Flop,"{'id': '6820', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Flip Flops', 'articleType': 'Flip Flops', 'baseColour': 'Green', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': ""Timberland Women's Estela Umbrella Green Flip Flop""}",Women :: Footwear :: Flip Flops :: Flip Flops :: Green :: Summer :: 2011.0 :: Casual :: Timberland Women's Estela Umbrella Green Flip Flop
1646,12905,Women,Footwear,Shoes,Casual Shoes,Purple,Fall,2011.0,Casual,Puma Women Casual Purple Casual Shoes,"{'id': '12905', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Purple', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Puma Women Casual Purple Casual Shoes'}",Women :: Footwear :: Shoes :: Casual Shoes :: Purple :: Fall :: 2011.0 :: Casual :: Puma Women Casual Purple Casual Shoes
1647,9868,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Status Quo Men Navy Blue Polo Tshirts,"{'id': '9868', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Navy Blue', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Status Quo Men Navy Blue Polo Tshirts'}",Men :: Apparel :: Topwear :: Tshirts :: Navy Blue :: Fall :: 2011.0 :: Casual :: Status Quo Men Navy Blue Polo Tshirts
1648,28296,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Men Sunglasses,"{'id': '28296', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Eyewear', 'articleType': 'Sunglasses', 'baseColour': 'Black', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Fastrack Men Sunglasses'}",Men :: Accessories :: Eyewear :: Sunglasses :: Black :: Winter :: 2016.0 :: Casual :: Fastrack Men Sunglasses
1649,57995,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Latin Quarters Women & White Black Dress,"{'id': '57995', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Dress', 'articleType': 'Dresses', 'baseColour': 'Black', 'season': 'Fall', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Latin Quarters Women & White Black Dress'}",Women :: Apparel :: Dress :: Dresses :: Black :: Fall :: 2012.0 :: Casual :: Latin Quarters Women & White Black Dress
1650,5699,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Striking Black Shoe,"{'id': '5699', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Black', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': ""Skechers Men's Striking Black Shoe""}",Men :: Footwear :: Shoes :: Casual Shoes :: Black :: Winter :: 2015.0 :: Casual :: Skechers Men's Striking Black Shoe
1651,40922,Boys,Apparel,Topwear,Jackets,Blue,Summer,2012.0,Casual,Gini and Jony Boys Rodeo Blue Jacket,"{'id': '40922', 'gender': 'Boys', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Jackets', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Gini and Jony Boys Rodeo Blue Jacket'}",Boys :: Apparel :: Topwear :: Jackets :: Blue :: Summer :: 2012.0 :: Casual :: Gini and Jony Boys Rodeo Blue Jacket
1652,38838,Women,Apparel,Dress,Dresses,Pink,Fall,2012.0,Casual,Latin Quarters Women Pink & Black Printed Dress,"{'id': '38838', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Dress', 'articleType': 'Dresses', 'baseColour': 'Pink', 'season': 'Fall', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Latin Quarters Women Pink & Black Printed Dress'}",Women :: Apparel :: Dress :: Dresses :: Pink :: Fall :: 2012.0 :: Casual :: Latin Quarters Women Pink & Black Printed Dress
1653,59033,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Black Heels,"{'id': '59033', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Heels', 'baseColour': 'Black', 'season': 'Winter', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Carlton London Women Black Heels'}",Women :: Footwear :: Shoes :: Heels :: Black :: Winter :: 2012.0 :: Casual :: Carlton London Women Black Heels
1654,21129,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,s.Oliver Women Printed Red Top,"{'id': '21129', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tops', 'baseColour': 'Red', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 's.Oliver Women Printed Red Top'}",Women :: Apparel :: Topwear :: Tops :: Red :: Fall :: 2011.0 :: Casual :: s.Oliver Women Printed Red Top
1655,56847,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans,"{'id': '56847', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Bottomwear', 'articleType': 'Jeans', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'John Players Men Blue Jeans'}",Men :: Apparel :: Bottomwear :: Jeans :: Blue :: Summer :: 2012.0 :: Casual :: John Players Men Blue Jeans
1656,37870,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Hidekraft Men Black Wallet,"{'id': '37870', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Wallets', 'articleType': 'Wallets', 'baseColour': 'Black', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Hidekraft Men Black Wallet'}",Men :: Accessories :: Wallets :: Wallets :: Black :: Summer :: 2012.0 :: Casual :: Hidekraft Men Black Wallet
1657,38004,Women,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Q&Q Women Blue Watch,"{'id': '38004', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Watches', 'articleType': 'Watches', 'baseColour': 'Blue', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Q&Q Women Blue Watch'}",Women :: Accessories :: Watches :: Watches :: Blue :: Winter :: 2016.0 :: Casual :: Q&Q Women Blue Watch
1658,21915,Women,Apparel,Apparel Set,Kurta Sets,Orange,Fall,2011.0,Ethnic,Biba Women Orange & Purple Printed Churidar Kurta with Dupatta,"{'id': '21915', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Apparel Set', 'articleType': 'Kurta Sets', 'baseColour': 'Orange', 'season': 'Fall', 'year': '2011.0', 'usage': 'Ethnic', 'productDisplayName': 'Biba Women Orange & Purple Printed Churidar Kurta with Dupatta'}",Women :: Apparel :: Apparel Set :: Kurta Sets :: Orange :: Fall :: 2011.0 :: Ethnic :: Biba Women Orange & Purple Printed Churidar Kurta with Dupatta
1659,25589,Women,Apparel,Apparel Set,Kurta Sets,Green,Fall,2011.0,Ethnic,Vishudh Women Green Churidar Kurta with Dupatta,"{'id': '25589', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Apparel Set', 'articleType': 'Kurta Sets', 'baseColour': 'Green', 'season': 'Fall', 'year': '2011.0', 'usage': 'Ethnic', 'productDisplayName': 'Vishudh Women Green Churidar Kurta with Dupatta'}",Women :: Apparel :: Apparel Set :: Kurta Sets :: Green :: Fall :: 2011.0 :: Ethnic :: Vishudh Women Green Churidar Kurta with Dupatta
1660,4579,Women,Footwear,Shoes,Sports Shoes,Blue,Summer,2011.0,Sports,Nike Women Zoo Blue Shoe,"{'id': '4579', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Sports Shoes', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2011.0', 'usage': 'Sports', 'productDisplayName': 'Nike Women Zoo Blue Shoe'}",Women :: Footwear :: Shoes :: Sports Shoes :: Blue :: Summer :: 2011.0 :: Sports :: Nike Women Zoo Blue Shoe
1661,38236,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Polaroid Unisex Sunglasses,"{'id': '38236', 'gender': 'Unisex', 'masterCategory': 'Accessories', 'subCategory': 'Eyewear', 'articleType': 'Sunglasses', 'baseColour': 'Black', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Polaroid Unisex Sunglasses'}",Unisex :: Accessories :: Eyewear :: Sunglasses :: Black :: Winter :: 2016.0 :: Casual :: Polaroid Unisex Sunglasses
1662,24669,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011.0,Casual,Converse Men Red Casual Shoes,"{'id': '24669', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Red', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Converse Men Red Casual Shoes'}",Men :: Footwear :: Shoes :: Casual Shoes :: Red :: Fall :: 2011.0 :: Casual :: Converse Men Red Casual Shoes
1663,56249,Men,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2016.0,Casual,SDL by Sweet Dreams Men White Pyjama Set,"{'id': '56249', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Loungewear and Nightwear', 'articleType': 'Night suits', 'baseColour': 'White', 'season': 'Summer', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'SDL by Sweet Dreams Men White Pyjama Set'}",Men :: Apparel :: Loungewear and Nightwear :: Night suits :: White :: Summer :: 2016.0 :: Casual :: SDL by Sweet Dreams Men White Pyjama Set
1664,15912,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Black Coffee Men Stripes Blue Shirt,"{'id': '15912', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Shirts', 'baseColour': 'Blue', 'season': 'Fall', 'year': '2011.0', 'usage': 'Formal', 'productDisplayName': 'Black Coffee Men Stripes Blue Shirt'}",Men :: Apparel :: Topwear :: Shirts :: Blue :: Fall :: 2011.0 :: Formal :: Black Coffee Men Stripes Blue Shirt
1665,49093,Women,Personal Care,Lips,Lip Liner,Mauve,Spring,2017.0,Casual,Deborah 24 Ore Lip Liner 220,"{'id': '49093', 'gender': 'Women', 'masterCategory': 'Personal Care', 'subCategory': 'Lips', 'articleType': 'Lip Liner', 'baseColour': 'Mauve', 'season': 'Spring', 'year': '2017.0', 'usage': 'Casual', 'productDisplayName': 'Deborah 24 Ore Lip Liner 220'}",Women :: Personal Care :: Lips :: Lip Liner :: Mauve :: Spring :: 2017.0 :: Casual :: Deborah 24 Ore Lip Liner 220
1666,31189,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Cabarelli Men Brown Wallet,"{'id': '31189', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Wallets', 'articleType': 'Wallets', 'baseColour': 'Brown', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Cabarelli Men Brown Wallet'}",Men :: Accessories :: Wallets :: Wallets :: Brown :: Summer :: 2012.0 :: Casual :: Cabarelli Men Brown Wallet
